선수,연도,팀,연봉,WAR
김재환,2023,두산,"150,000",1.056
허경민,2023,두산,"120,000",2.059
양의지,2023,두산,"100,000",5.785
정수빈,2023,두산,"60,000",4.552
김재호,2023,두산,"50,000",2.121
알칸타라,2023,두산,"45,000",5.525
양석환,2023,두산,"39,000",2.767
최원준,2023,두산,"34,000",0.649
박세혁,2023,두산,"30,000",
홍건희,2023,두산,"25,000",1.180
김강률,2023,두산,"22,500",0.232
박계범,2023,두산,"14,500",-0.061
박치국,2023,두산,"14,500",1.164
김인태,2023,두산,"14,000",0.375
강진성,2023,두산,"13,000",
강승호,2023,두산,"11,500",1.442
이승진,2023,두산,"11,000",-0.149
김명신,2023,두산,"10,000",1.592
조수행,2023,두산,"8,500",-0.071
이형범,2023,두산,"8,100",-0.248
장승현,2023,두산,"7,800",-0.291
박준영,2023,두산,"7,000",0.829
곽빈,2023,두산,"6,500",4.189
김지용,2023,두산,"6,000",
안재석,2023,두산,"5,800",-0.122
장원준,2023,두산,"5,000",-0.165
박정수,2023,두산,"5,000",0.231
박소준,2023,두산,"4,500",
신성현,2023,두산,"4,000",-0.084
안승한,2023,두산,"3,700",-0.080
최승용,2023,두산,"3,500",1.565
고봉재,2023,두산,"3,300",-0.004
서예일,2023,두산,"3,300",-0.104
권민석,2023,두산,"3,300",-0.045
문원,2023,두산,"3,200",
전민재,2023,두산,"3,200",-0.207
김민혁,2023,두산,"3,200",-0.204
박신지,2023,두산,"3,100",0.085
박성재,2023,두산,"3,100",
이주엽,2023,두산,"3,100",
장빈,2023,두산,"3,000",
이정원,2023,두산,"3,000",
임서준,2023,두산,"3,000",
장우진,2023,두산,"3,000",
전희범,2023,두산,"3,000",
홍성호,2023,두산,"3,000",-0.081
정유석,2023,두산,"3,000",
정철원,2023,두산,"3,000",1.140
조선명,2023,두산,"3,000",
최준호,2023,두산,"3,000",
한충희,2023,두산,"3,000",
박민준,2023,두산,"3,000",
딜런,2023,두산,"3,000",-0.324
김태근,2023,두산,"3,000",-0.560
로하스,2023,두산,"3,000",2.638
김유성,2023,두산,"3,000",-0.150
김시완,2023,두산,"3,000",
백승우,2023,두산,"3,000",0.206
김문수,2023,두산,"3,000",
송승환,2023,두산,"3,000",-0.210
신민철,2023,두산,"3,000",
박유연,2023,두산,"3,000",0.016
신창희,2023,두산,"3,000",
김동주,2023,두산,"3,000",1.291
윤준호,2023,두산,"3,000",
이기석,2023,두산,"3,000",
이병헌,2023,두산,"3,000",0.158
이원재,2023,두산,"3,000",-0.214
남율,2023,두산,"3,000",
이유찬,2023,두산,"2,900",0.184
김호준,2023,두산,"2,700",-0.091
김대한,2023,두산,"2,700",-0.587
제환유,2023,두산,0,-0.108
최지강,2023,두산,0,0.093
배창현,2023,두산,0,
전형근,2023,두산,0,
양찬열,2023,두산,0,0.129
김현수,2023,LG,"150,000",1.557
켈리,2023,LG,"90,000",1.967
오지환,2023,LG,"60,000",4.114
박해민,2023,LG,"60,000",2.694
플럿코,2023,LG,"50,000",3.874
홍창기,2023,LG,"32,000",6.195
박동원,2023,LG,"31,000",3.199
진해수,2023,LG,"30,000",0.134
정우영,2023,LG,"28,000",-0.877
고우석,2023,LG,"27,000",0.987
서건창,2023,LG,"26,000",-0.860
임찬규,2023,LG,"20,000",2.382
김민성,2023,LG,"18,000",1.176
이형종,2023,LG,"12,000",
함덕주,2023,LG,"12,000",2.636
임정우,2023,LG,"10,500",
최성훈,2023,LG,"10,500",-0.219
이천웅,2023,LG,"10,000",0.158
허도환,2023,LG,"10,000",-0.105
김진성,2023,LG,"10,000",2.969
이민호,2023,LG,"9,800",-0.198
정주현,2023,LG,"8,000",-0.630
김단우,2023,LG,"8,000",
김윤식,2023,LG,"7,000",1.009
문보경,2023,LG,"6,800",4.282
윤호솔,2023,LG,"6,350",0.085
최동환,2023,LG,"6,000",0.739
안익훈,2023,LG,"5,500",-0.180
이재원,2023,LG,"5,200",0.187
신민재,2023,LG,"5,000",0.859
이정용,2023,LG,"5,000",0.819
이우찬,2023,LG,"5,000",0.805
배재준,2023,LG,"5,000",-0.063
백승현,2023,LG,"5,000",2.069
김유영,2023,LG,"4,800",
문성주,2023,LG,"4,200",3.745
채지선,2023,LG,"4,000",
손주영,2023,LG,"3,800",0.001
이상규,2023,LG,"3,700",0.229
오석주,2023,LG,"3,500",0.006
김영준,2023,LG,"3,500",-0.049
손호영,2023,LG,"3,500",-0.389
최민창,2023,LG,"3,200",
김태형,2023,LG,"3,200",
전준호,2023,LG,"3,200",-0.025
이찬혁,2023,LG,"3,100",
허준혁,2023,LG,"3,000",
허용주,2023,LG,"3,000",
최현준,2023,LG,"3,000",
강민균,2023,LG,"3,000",
이철민,2023,LG,"3,000",
임정균,2023,LG,"3,000",
조원태,2023,LG,"3,000",
이지강,2023,LG,"3,000",-0.322
이준서,2023,LG,"3,000",
김주완,2023,LG,"3,000",
김의준,2023,LG,"3,000",
김성협,2023,LG,"3,000",
김성우,2023,LG,"3,000",
김범석,2023,LG,"3,000",-0.336
김동규,2023,LG,"3,000",
김단우,2023,LG,"3,000",
김기연,2023,LG,"3,000",-0.467
권동혁,2023,LG,"3,000",
곽민호,2023,LG,"3,000",
박명근,2023,LG,"3,000",-0.089
강효종,2023,LG,"3,000",-0.449
이주형,2023,LG,"3,000",
성동현,2023,LG,"3,000",-0.015
원상훈,2023,LG,"3,000",
오스틴,2023,LG,"3,000",5.187
엄태경,2023,LG,"3,000",
양진혁,2023,LG,"3,000",
송찬의,2023,LG,"3,000",-0.296
송승기,2023,LG,"3,000",0.039
송대현,2023,LG,"3,000",-0.102
김성진,2023,LG,"2,700",
유영찬,2023,LG,0,1.554
성재헌,2023,LG,0,
안치홍,2023,롯데,"100,000",2.753
스트레일리,2023,롯데,"90,000",0.813
정훈,2023,롯데,"55,000",0.940
전준우,2023,롯데,"50,000",3.483
반즈,2023,롯데,"46,538",3.616
렉스,2023,롯데,"31,370",-0.426
김상수,2023,롯데,"30,000",1.211
차우찬,2023,롯데,"30,000",
김원중,2023,롯데,"28,000",1.956
유강남,2023,롯데,"27,000",2.298
박세웅,2023,롯데,"26,000",3.125
구승민,2023,롯데,"18,100",0.868
한동희,2023,롯데,"17,200",-0.819
윤명준,2023,롯데,"14,000",-0.173
최준용,2023,롯데,"10,700",1.563
문경찬,2023,롯데,"9,000",-0.446
이인복,2023,롯데,"8,500",-0.801
서준원,2023,롯데,"8,400",
이학주,2023,롯데,"7,000",0.071
지시완,2023,롯데,"6,000",-0.107
김재유,2023,롯데,"6,000",
나균안,2023,롯데,"5,800",1.762
김도규,2023,롯데,"5,700",0.319
신정락,2023,롯데,"5,400",0.434
김민수,2023,롯데,"5,300",-0.112
김진욱,2023,롯데,"5,100",-0.313
신용수,2023,롯데,"4,900",
안권수,2023,롯데,"4,800",0.910
최영환,2023,롯데,"4,700",-0.506
정성종,2023,롯데,"4,100",-0.053
고승민,2023,롯데,"3,800",-0.338
장두성,2023,롯데,"3,500",-0.045
정보근,2023,롯데,"3,400",1.245
강태율,2023,롯데,"3,300",
김주현,2023,롯데,"3,300",
박영완,2023,롯데,"3,200",0.046
현도훈,2023,롯데,"3,200",
정태승,2023,롯데,"3,200",
최민재,2023,롯데,"3,200",
김창훈,2023,롯데,"3,100",0.123
나원탁,2023,롯데,"3,100",-0.111
김동우,2023,롯데,"3,100",
윤성빈,2023,롯데,"3,100",
엄태호,2023,롯데,"3,100",
박진,2023,롯데,"3,100",-0.084
조경민,2023,롯데,"3,000",
정대선,2023,롯데,"3,000",-0.316
조준혁,2023,롯데,"3,000",
정대혁,2023,롯데,"3,000",
최이준,2023,롯데,"3,000",-0.151
한태양,2023,롯데,"3,000",
정재환,2023,롯데,"3,000",
조세진,2023,롯데,"3,000",
진승현,2023,롯데,"3,000",-0.094
장세진,2023,롯데,"3,000",-0.082
배인혁,2023,롯데,"3,000",
박승욱,2023,롯데,"3,000",2.234
박건,2023,롯데,"3,000",
민성우,2023,롯데,"3,000",
김세민,2023,롯데,"3,000",
김서진,2023,롯데,"3,000",
김기준,2023,롯데,"3,000",
김강현,2023,롯데,"3,000",0.052
서동욱,2023,롯데,"3,000",-0.176
석상호,2023,롯데,"3,000",0.240
이호연,2023,롯데,"3,000",
이태연,2023,롯데,"3,000",-0.483
이진하,2023,롯데,"3,000",0.159
이정우,2023,롯데,"3,000",
이민석,2023,롯데,"3,000",0.094
윤수녕,2023,롯데,"3,000",-0.073
윤동희,2023,롯데,"3,000",0.713
배영빈,2023,롯데,"3,000",0.201
김민석,2023,롯데,0,-0.770
황성빈,2023,롯데,0,-0.407
최재훈,2023,한화,"100,000",2.908
정우람,2023,한화,"80,000",0.242
페냐,2023,한화,"40,000",3.543
채은성,2023,한화,"28,000",2.448
하주석,2023,한화,"20,090",-0.186
김민우,2023,한화,"19,100",-1.059
정은원,2023,한화,"19,080",0.648
이명기,2023,한화,"17,500",-0.322
강재민,2023,한화,"15,000",-0.364
노수광,2023,한화,"12,840",0.065
이태양,2023,한화,"12,000",2.014
노시환,2023,한화,"12,000",6.827
윤대경,2023,한화,"9,730",1.113
김범수,2023,한화,"9,680",0.771
박상원,2023,한화,"9,000",0.372
장시환,2023,한화,"8,700",1.000
김종수,2023,한화,"7,900",
장민재,2023,한화,"7,600",-0.111
오선진,2023,한화,"7,000",0.796
이성곤,2023,한화,"6,400",-0.206
김태연,2023,한화,"5,600",1.408
김재영,2023,한화,"5,500",-0.257
장운호,2023,한화,"5,350",0.020
한승혁,2023,한화,"5,300",-0.333
주현상,2023,한화,"5,080",2.588
이민우,2023,한화,"4,800",0.260
송윤준,2023,한화,"4,100",-0.053
류원석,2023,한화,"4,000",0.025
김기중,2023,한화,"3,900",0.282
박정현,2023,한화,"3,500",-0.578
이도윤,2023,한화,"3,400",2.048
류희운,2023,한화,"3,300",-0.104
유로결,2023,한화,"3,300",-0.344
남지민,2023,한화,"3,300",-0.513
김인환,2023,한화,"3,200",-0.277
이충호,2023,한화,"3,200",-0.184
장지승,2023,한화,"3,200",-0.103
정민규,2023,한화,"3,100",
신지후,2023,한화,"3,100",
윤산흠,2023,한화,"3,100",-0.097
김건,2023,한화,"3,100",-0.289
김민기,2023,한화,"3,000",
김규연,2023,한화,"3,000",0.543
김관우,2023,한화,"3,000",
최원준,2023,한화,"3,000",
한승주,2023,한화,"3,000",1.025
한서구,2023,한화,"3,000",
한경빈,2023,한화,"3,000",
고영재,2023,한화,"3,000",
김겸재,2023,한화,"3,000",
김해찬,2023,한화,"3,000",
천보웅,2023,한화,"3,000",
오그레디,2023,한화,"3,000",-0.863
정이황,2023,한화,"3,000",
이정재,2023,한화,"3,000",
이재민,2023,한화,"3,000",
이성원,2023,한화,"3,000",
스미스,2023,한화,"3,000",-0.054
송성훈,2023,한화,"3,000",
성지훈,2023,한화,"3,000",
박준영,2023,한화,"3,000",-0.297
김예준,2023,한화,"3,000",
민승기,2023,한화,"3,000",
문현빈,2023,한화,"3,000",1.513
문동주,2023,한화,"3,000",2.522
노석진,2023,한화,"3,000",
양경모,2023,한화,"3,000",
김석훈,2023,한화,"3,000",
이석제,2023,한화,"3,000",
이상혁,2023,한화,"3,000",-0.060
이민준,2023,한화,"3,000",0.025
박재규,2023,한화,"3,000",
김서현,2023,한화,"3,000",-0.450
유상빈,2023,한화,"3,000",-0.096
원혁재,2023,한화,"3,000",
오세훈,2023,한화,"3,000",
김현우,2023,한화,"2,700",
김범준,2023,한화,0,
요키시,2023,넥센,"90,000",
이정후,2023,넥센,"75,000",
이용규,2023,넥센,"40,000",
김혜성,2023,넥센,"32,000",
최원태,2023,넥센,"31,000",
이지영,2023,넥센,"30,000",
정찬헌,2023,넥센,"28,000",
원종현,2023,넥센,"27,000",
한현희,2023,넥센,"25,000",
김태훈,2023,넥센,"19,000",
안우진,2023,넥센,"15,000",
홍성민,2023,넥센,"12,500",
임창민,2023,넥센,"12,000",
김재웅,2023,넥센,"10,400",
김태진,2023,넥센,"10,000",
양현,2023,넥센,"10,000",
이승호,2023,넥센,"8,500",
송성문,2023,넥센,"7,500",
김웅빈,2023,넥센,"7,000",
홍원기,2023,넥센,"7,000",
전병우,2023,넥센,"7,000",
김재현,2023,넥센,"6,500",
김선기,2023,넥센,"6,300",
김동혁,2023,넥센,"6,000",
이영준,2023,넥센,"6,000",
박준태,2023,넥센,"5,000",
김성진,2023,넥센,"5,000",
김준완,2023,넥센,"5,000",
김주형,2023,넥센,"4,500",
주효상,2023,넥센,"4,300",
김준형,2023,넥센,"4,200",
윤정현,2023,넥센,"4,100",
예진원,2023,넥센,"4,000",
변시원,2023,넥센,"4,000",
박주성,2023,넥센,"4,000",
김정인,2023,넥센,"4,000",
하영민,2023,넥센,"4,000",
김휘집,2023,넥센,"3,900",
문성현,2023,넥센,"3,500",
김수환,2023,넥센,"3,400",
임지열,2023,넥센,"3,200",
양지율,2023,넥센,"3,200",
박주현,2023,넥센,"3,200",
박승주,2023,넥센,"3,200",
김동욱,2023,넥센,"3,100",
장재영,2023,넥센,"3,100",
이주형,2023,넥센,"3,000",
주승빈,2023,넥센,"3,000",
주승우,2023,넥센,"3,000",
이재홍,2023,넥센,"3,000",
정연제,2023,넥센,"3,000",
후라도,2023,넥센,"3,000",
이종민,2023,넥센,"3,000",
이호열,2023,넥센,"3,000",
이승원,2023,넥센,"3,000",
이세호,2023,넥센,"3,000",
송재선,2023,넥센,"3,000",
서유신,2023,넥센,"3,000",
변헌성,2023,넥센,"3,000",
박윤성,2023,넥센,"3,000",
박성빈,2023,넥센,"3,000",
노운현,2023,넥센,"3,000",
김신회,2023,넥센,"3,000",
김리안,2023,넥센,"3,000",
김동헌,2023,넥센,"3,000",
송정인,2023,넥센,"3,000",
안겸,2023,넥센,"3,000",
이병규,2023,넥센,"3,000",
이명종,2023,넥센,"3,000",
이강준,2023,넥센,"3,000",
윤석원,2023,넥센,"3,000",
우승원,2023,넥센,"3,000",
오윤성,2023,넥센,"3,000",
오상원,2023,넥센,"3,000",
김건희,2023,넥센,"3,000",
양경식,2023,넥센,"3,000",
박수종,2023,넥센,"2,700",
주성원,2023,넥센,"2,700",
박도현,2023,넥센,0,
러셀,2023,넥센,0,
정현민,2023,넥센,0,
박건우,2023,NC,"190,000",3.989
손아섭,2023,NC,"150,000",4.441
박석민,2023,NC,"70,000",-0.233
박민우,2023,NC,"41,000",4.912
이용찬,2023,NC,"40,000",1.184
심창민,2023,NC,"28,000",0.022
노진혁,2023,NC,"23,000",
구창모,2023,NC,"19,000",1.556
이재학,2023,NC,"18,000",0.678
송명기,2023,NC,"13,000",0.303
김성욱,2023,NC,"13,000",0.699
신민혁,2023,NC,"12,000",1.224
권희동,2023,NC,"11,000",1.925
임정호,2023,NC,"10,500",0.079
이민호,2023,NC,"10,000",
김영규,2023,NC,"9,500",1.828
류진욱,2023,NC,"7,500",2.621
최성영,2023,NC,"7,200",0.681
안중열,2023,NC,"6,400",0.015
김주원,2023,NC,"6,000",1.908
정진기,2023,NC,"5,500",
배재환,2023,NC,"4,300",
도태훈,2023,NC,"4,000",1.458
하준영,2023,NC,"4,000",0.592
윤형준,2023,NC,"4,000",0.398
박대온,2023,NC,"4,000",0.111
한석현,2023,NC,"3,900",-0.249
최승민,2023,NC,"3,300",
이우석,2023,NC,"3,300",0.022
최보성,2023,NC,"3,200",0.006
이준혁,2023,NC,"3,000",
이주형,2023,NC,"3,000",
하준수,2023,NC,"3,000",0.045
한건희,2023,NC,"3,000",
정주영,2023,NC,"3,000",
조민석,2023,NC,"3,000",0.439
이재용,2023,NC,"3,000",
이인혁,2023,NC,"3,000",
한재승,2023,NC,"3,000",0.106
한재환,2023,NC,"3,000",
페디,2023,NC,"3,000",7.308
최우재,2023,NC,"3,000",
정구범,2023,NC,"3,000",-0.233
전창민,2023,NC,"3,000",
전사민,2023,NC,"3,000",0.113
조현진,2023,NC,"3,000",-0.009
임지민,2023,NC,"3,000",-0.053
천재환,2023,NC,"3,000",0.402
임형원,2023,NC,"3,000",
이현우,2023,NC,"3,000",
이한,2023,NC,"3,000",
이준호,2023,NC,"3,000",-0.126
배상호,2023,NC,"3,000",
이용준,2023,NC,"3,000",0.237
마틴,2023,NC,"3,000",3.781
강건준,2023,NC,"3,000",
노시훈,2023,NC,"3,000",
김한별,2023,NC,"3,000",-0.152
김택우,2023,NC,"3,000",
김태현,2023,NC,"3,000",0.135
김철호,2023,NC,"3,000",
김진호,2023,NC,"3,000",0.597
김준상,2023,NC,"3,000",
김주환,2023,NC,"3,000",
김재균,2023,NC,"3,000",
김시훈,2023,NC,"3,000",0.050
김수윤,2023,NC,"3,000",-0.118
김범준,2023,NC,"3,000",
목지훈,2023,NC,"3,000",
박성재,2023,NC,"3,000",
와이드너,2023,NC,"3,000",
오태양,2023,NC,"3,000",-0.206
오영수,2023,NC,"3,000",-0.257
신용석,2023,NC,"3,000",
신영우,2023,NC,"3,000",
신성호,2023,NC,"3,000",
서호철,2023,NC,"3,000",2.105
김녹원,2023,NC,"3,000",
서준교,2023,NC,"3,000",
서의태,2023,NC,"3,000",
서동욱,2023,NC,"3,000",
박한결,2023,NC,"3,000",0.264
박찬희,2023,NC,"3,000",
최시혁,2023,NC,"2,700",
박주찬,2023,NC,0,-0.263
박영빈,2023,NC,0,-0.160
박병호,2023,kt,"60,000",2.582
강백호,2023,kt,"55,000",0.656
장성우,2023,kt,"50,000",3.196
알포드,2023,kt,"47,700",3.732
황재균,2023,kt,"40,000",3.383
고영표,2023,kt,"30,000",6.151
주권,2023,kt,"29,500",0.750
박경수,2023,kt,"29,000",0.065
김재윤,2023,kt,"28,000",2.862
배제성,2023,kt,"27,000",1.038
배정대,2023,kt,"26,000",1.476
조용호,2023,kt,"24,000",-0.175
벤자민,2023,kt,"23,100",2.398
소형준,2023,kt,"20,000",-0.525
박시영,2023,kt,"12,000",
신본기,2023,kt,"11,500",0.193
김민수,2023,kt,"11,500",-0.071
조현우,2023,kt,"9,500",0.021
오윤석,2023,kt,"9,000",0.952
김민혁,2023,kt,"9,000",2.038
이상호,2023,kt,"8,500",-0.311
심재민,2023,kt,"8,200",
송민섭,2023,kt,"8,100",-0.144
엄상백,2023,kt,"8,000",2.453
문상철,2023,kt,"6,600",-0.001
김준태,2023,kt,"6,500",0.204
조이현,2023,kt,"6,500",-0.172
하준호,2023,kt,"5,000",0.040
김병희,2023,kt,"4,700",-0.121
홍현빈,2023,kt,"4,000",0.217
김민,2023,kt,"4,000",-0.640
장준원,2023,kt,"3,800",0.045
이정현,2023,kt,"3,500",
김태오,2023,kt,"3,400",-0.089
조병욱,2023,kt,"3,400",
이시원,2023,kt,"3,300",-0.359
박선우,2023,kt,"3,300",
강민성,2023,kt,"3,300",0.065
박세진,2023,kt,"3,200",0.019
문상인,2023,kt,"3,200",0.001
이종혁,2023,kt,"3,100",
신병률,2023,kt,"3,100",
고명성,2023,kt,"3,100",
강현우,2023,kt,"3,000",-0.202
김정운,2023,kt,"3,000",0.076
조대현,2023,kt,"3,000",
정진호,2023,kt,"3,000",
정정우,2023,kt,"3,000",
정우성,2023,kt,"3,000",
류현인,2023,kt,"3,000",-0.281
문상준,2023,kt,"3,000",-0.123
김영현,2023,kt,"3,000",-0.007
김병준,2023,kt,"3,000",0.034
강건,2023,kt,"3,000",0.239
김건웅,2023,kt,"3,000",
최동희,2023,kt,"3,000",
최성민,2023,kt,"3,000",
최정태,2023,kt,"3,000",
권성준,2023,kt,"3,000",
황의준,2023,kt,"3,000",
이채호,2023,kt,"3,000",-0.109
이준희,2023,kt,"3,000",
이준명,2023,kt,"3,000",
손민석,2023,kt,"3,000",-0.068
안치영,2023,kt,"3,000",0.266
이동관,2023,kt,"3,000",
백현수,2023,kt,"3,000",
우종휘,2023,kt,"3,000",
슐서,2023,kt,"3,000",-0.078
이상우,2023,kt,"3,000",
이선우,2023,kt,"3,000",0.134
박민석,2023,kt,"3,000",-0.053
박영현,2023,kt,"3,000",2.754
정준영,2023,kt,"3,000",0.345
전용주,2023,kt,"2,800",0.148
윤강찬,2023,kt,"2,700",
손동현,2023,kt,"2,700",1.837
박시윤,2023,kt,"2,700",
지강혁,2023,kt,"2,700",
백선기,2023,kt,"2,700",
이정훈,2023,kt,"2,700",
양승혁,2023,kt,"2,700",
서경찬,2023,kt,0,
한지용,2023,kt,0,
박준혁,2023,kt,0,
