선수,연도,팀,연봉,WAR
윤성환,2020,삼성,"40,000",-0.159
이원석,2020,삼성,"30,000",0.688
박해민,2020,삼성,"30,000",4.030
백정현,2020,삼성,"28,000",0.102
구자욱,2020,삼성,"28,000",4.184
김상수,2020,삼성,"25,000",2.917
장필준,2020,삼성,"21,500",0.299
김헌곤,2020,삼성,"19,000",0.091
권오준,2020,삼성,"15,000",-0.324
김동엽,2020,삼성,"13,500",2.194
김대우,2020,삼성,"11,500",0.626
임현준,2020,삼성,"11,000",1.049
이승현,2020,삼성,"10,000",1.605
이학주,2020,삼성,"9,000",0.519
최충연,2020,삼성,"9,000",
원태인,2020,삼성,"8,000",1.511
최영진,2020,삼성,"8,000",0.453
최지광,2020,삼성,"8,000",0.845
최채흥,2020,삼성,"7,500",3.352
박계범,2020,삼성,"5,500",-1.344
김재현,2020,삼성,"5,500",-0.180
박찬도,2020,삼성,"5,500",-0.335
양창섭,2020,삼성,"5,000",0.282
정인욱,2020,삼성,"5,000",-0.031
김도환,2020,삼성,"5,000",-0.144
백승민,2020,삼성,"4,500",-0.118
이성규,2020,삼성,"4,300",-0.772
김민수,2020,삼성,"4,300",-0.083
임대한,2020,삼성,"4,000",
김호재,2020,삼성,"4,000",1.126
노건우,2020,삼성,"4,000",0.335
공민규,2020,삼성,"4,000",
송준석,2020,삼성,"4,000",0.188
최선호,2020,삼성,"3,800",
김윤수,2020,삼성,"3,700",0.821
이성곤,2020,삼성,"3,500",0.155
김시현,2020,삼성,"3,300",
박승규,2020,삼성,"3,200",0.049
김응민,2020,삼성,"3,200",-0.214
장지훈,2020,삼성,"3,000",-0.981
홍정우,2020,삼성,"3,000",0.073
윤정빈,2020,삼성,"2,900",
이현동,2020,삼성,"2,900",
김용하,2020,삼성,"2,800",
구준범,2020,삼성,"2,800",
허윤동,2020,삼성,"2,700",0.558
한연욱,2020,삼성,"2,700",
황동재,2020,삼성,"2,700",-0.350
조경원,2020,삼성,"2,700",
홍원표,2020,삼성,"2,700",0.045
김경민,2020,삼성,"2,700",
이수민,2020,삼성,"2,700",
박주혁,2020,삼성,"2,700",
이승민,2020,삼성,"2,700",-0.090
서장민,2020,삼성,"2,700",
양우현,2020,삼성,"2,700",-0.302
김지찬,2020,삼성,"2,700",0.141
박용민,2020,삼성,0,
살라디노,2020,삼성,0,1.012
맹성주,2020,삼성,0,
안도원,2020,삼성,0,
신동수,2020,삼성,0,
김성한,2020,삼성,0,
정진수,2020,삼성,0,
팔카,2020,삼성,0,-1.070
김재환,2020,두산,"65,000",3.756
김재호,2020,두산,"65,000",2.017
허경민,2020,두산,"48,000",3.745
유희관,2020,두산,"47,000",0.152
오재일,2020,두산,"47,000",3.361
알칸타라,2020,두산,"45,000",8.313
박건우,2020,두산,"45,000",4.122
이용찬,2020,두산,"42,000",-0.543
페르난데스,2020,두산,"40,000",4.460
이현승,2020,두산,"40,000",0.250
김주찬,2020,두산,"40,000",
정수빈,2020,두산,"34,000",3.395
오재원,2020,두산,"30,000",0.386
장원준,2020,두산,"30,000",-0.383
이영하,2020,두산,"27,000",2.018
최주환,2020,두산,"27,000",3.628
박세혁,2020,두산,"23,200",1.662
윤명준,2020,두산,"21,000",0.393
함덕주,2020,두산,"21,000",1.337
권혁,2020,두산,"20,000",-0.356
김강률,2020,두산,"15,000",-0.160
이형범,2020,두산,"14,200",-0.389
류지혁,2020,두산,"10,500",
김승회,2020,두산,"10,000",
박치국,2020,두산,"8,000",1.458
이흥련,2020,두산,"7,000",
최원준,2020,두산,"5,900",3.079
유재신,2020,두산,"5,700",
김인태,2020,두산,"5,000",0.448
신성현,2020,두산,"4,800",0.086
국해성,2020,두산,"4,500",-0.505
백동훈,2020,두산,"3,600",0.075
장승현,2020,두산,"3,500",0.097
서예일,2020,두산,"3,200",0.028
박신지,2020,두산,"3,100",-0.144
김민규,2020,두산,"2,900",0.643
김경호,2020,두산,"2,900",
박종기,2020,두산,"2,900",0.191
최용제,2020,두산,"2,800",0.196
채지선,2020,두산,"2,800",0.459
송승환,2020,두산,"2,800",
김대한,2020,두산,"2,800",
김태근,2020,두산,"2,800",
박웅,2020,두산,"2,700",
정현욱,2020,두산,"2,700",
조제영,2020,두산,"2,700",-0.214
최세창,2020,두산,"2,700",0.020
김호준,2020,두산,"2,700",
김성민,2020,두산,"2,700",
최종인,2020,두산,"2,700",
최지원,2020,두산,"2,700",
권민석,2020,두산,"2,700",-0.483
전창민,2020,두산,"2,700",
박지훈,2020,두산,"2,700",-0.027
안권수,2020,두산,"2,700",-0.335
이승민,2020,두산,"2,700",-0.017
이동원,2020,두산,"2,700",0.000
윤산흠,2020,두산,"2,700",
백민규,2020,두산,"2,700",
장규빈,2020,두산,"2,700",
오명진,2020,두산,"2,700",-0.100
이주엽,2020,두산,"2,700",-0.009
플렉센,2020,두산,0,3.506
추종민,2020,두산,0,
한주성,2020,두산,0,
양찬열,2020,두산,0,0.128
안준,2020,두산,0,
전용훈,2020,두산,0,
배창현,2020,두산,0,0.014
전태준,2020,두산,0,
전형근,2020,두산,0,
제환유,2020,두산,0,
신민철,2020,두산,0,
지원근,2020,두산,0,
진재혁,2020,두산,0,
구장익,2020,두산,0,
권기영,2020,두산,0,
이재원,2020,SK,"130,000",-0.576
최정,2020,SK,"120,000",5.090
로맥,2020,SK,"90,000",3.928
킹엄,2020,SK,"50,000",-0.323
김강민,2020,SK,"35,000",1.241
정의윤,2020,SK,"30,000",-0.795
박종훈,2020,SK,"29,000",1.898
문승원,2020,SK,"25,700",3.822
한유섬,2020,SK,"25,000",1.277
윤석민,2020,SK,"24,000",-0.520
김태훈,2020,SK,"24,000",-0.444
김성현,2020,SK,"21,000",0.418
노수광,2020,SK,"21,000",
채태인,2020,SK,"20,000",0.861
서진용,2020,SK,"20,000",1.090
고종욱,2020,SK,"17,000",-0.227
윤희상,2020,SK,"15,500",0.123
하재훈,2020,SK,"15,000",-0.624
김세현,2020,SK,"12,000",0.239
정영일,2020,SK,"11,000",-0.253
신재웅,2020,SK,"11,000",-0.247
박민호,2020,SK,"10,000",2.287
이홍구,2020,SK,"9,000",
최항,2020,SK,"7,500",0.845
김재현,2020,SK,"5,600",-0.182
강지광,2020,SK,"4,800",-0.001
이승진,2020,SK,"4,700",
정진기,2020,SK,"4,600",-0.209
정수민,2020,SK,"4,200",1.008
김택형,2020,SK,"3,700",-0.735
조이현,2020,SK,"3,300",0.538
전경원,2020,SK,"3,200",
유서준,2020,SK,"3,100",-0.028
정현,2020,SK,"3,000",-0.738
이현석,2020,SK,"3,000",-0.434
남태혁,2020,SK,"3,000",-0.371
김창평,2020,SK,"3,000",-0.152
이건욱,2020,SK,"3,000",1.030
채현우,2020,SK,"3,000",-0.239
오준혁,2020,SK,"3,000",-0.043
김정우,2020,SK,"3,000",
김찬호,2020,SK,"2,900",-0.186
최수호,2020,SK,"2,700",
현원회,2020,SK,"2,700",0.003
최지훈,2020,SK,"2,700",1.294
전의산,2020,SK,"2,700",
길지석,2020,SK,"2,700",
김사윤,2020,SK,"2,700",0.363
김성민,2020,SK,"2,700",0.013
김성민,2020,SK,"2,700",0.013
류효승,2020,SK,"2,700",-0.065
박시후,2020,SK,"2,700",
양선률,2020,SK,"2,700",-0.008
오원석,2020,SK,"2,700",-0.184
윤강민,2020,SK,"2,700",-0.162
이재성,2020,SK,"2,700",
이거연,2020,SK,0,-0.060
핀토,2020,SK,0,-0.284
이재관,2020,SK,0,
김민준,2020,SK,0,-0.205
화이트,2020,SK,0,-0.064
김현수,2020,LG,"130,000",5.373
차우찬,2020,LG,"100,000",0.212
윌슨,2020,LG,"90,000",1.098
켈리,2020,LG,"90,000",4.260
박용택,2020,LG,"80,000",0.386
정근우,2020,LG,"70,000",-0.762
오지환,2020,LG,"60,000",5.610
김민성,2020,LG,"40,000",1.105
채은성,2020,LG,"32,000",2.499
라모스,2020,LG,"30,000",4.779
이천웅,2020,LG,"28,000",0.296
송은범,2020,LG,"27,000",0.846
진해수,2020,LG,"25,000",0.576
유강남,2020,LG,"23,000",3.008
고우석,2020,LG,"22,000",0.649
이형종,2020,LG,"20,000",2.655
임찬규,2020,LG,"13,500",1.513
정찬헌,2020,LG,"13,000",1.497
정주현,2020,LG,"12,500",-0.305
김단우,2020,LG,"12,000",-0.212
김지용,2020,LG,"11,000",-0.143
김용의,2020,LG,"10,500",0.107
정우영,2020,LG,"8,000",2.674
이성우,2020,LG,"8,000",-0.049
이우찬,2020,LG,"7,500",-0.108
정용운,2020,LG,"7,000",-0.096
최동환,2020,LG,"7,000",1.283
문광은,2020,LG,"6,000",-0.083
배재준,2020,LG,"5,700",
여건욱,2020,LG,"5,300",-0.268
신민재,2020,LG,"5,000",0.310
전민수,2020,LG,"5,000",-0.032
최성훈,2020,LG,"4,700",0.761
박지규,2020,LG,"4,500",-0.009
김대유,2020,LG,"4,500",-0.208
구본혁,2020,LG,"4,000",-0.136
홍창기,2020,LG,"3,800",4.999
박재욱,2020,LG,"3,500",0.001
장준원,2020,LG,"3,400",0.096
백승현,2020,LG,"3,400",-0.016
한선태,2020,LG,"3,200",-0.059
김재성,2020,LG,"3,100",
류원석,2020,LG,"3,000",-0.578
백청훈,2020,LG,"3,000",-0.085
양종민,2020,LG,"3,000",
오석주,2020,LG,"3,000",
이상영,2020,LG,"3,000",
이상규,2020,LG,"2,900",-0.202
류형우,2020,LG,"2,700",
김호은,2020,LG,"2,700",0.166
조용근,2020,LG,"2,700",
김윤식,2020,LG,"2,700",-0.283
김성진,2020,LG,"2,700",
하영진,2020,LG,"2,700",
함창건,2020,LG,"2,700",
강민,2020,LG,"2,700",
이정우,2020,LG,"2,700",
이주형,2020,LG,"2,700",
이민호,2020,LG,"2,700",1.787
이재원,2020,LG,"2,700",-0.412
손호영,2020,LG,"2,700",0.112
이정용,2020,LG,"2,700",0.717
최재원,2020,LG,0,-0.129
김도환,2020,LG,0,
유영찬,2020,LG,0,
박찬호,2020,LG,0,
천원석,2020,LG,0,
김태우,2020,LG,0,
김태형,2020,LG,0,
이진석,2020,LG,0,
성재헌,2020,LG,0,0.086
백남원,2020,LG,0,
박부성,2020,LG,0,
박성준,2020,LG,0,
이대호,2020,롯데,"250,000",1.142
손아섭,2020,롯데,"200,000",4.151
민병헌,2020,롯데,"125,000",-1.295
스트레일리,2020,롯데,"50,000",7.534
전준우,2020,롯데,"50,000",3.134
마차도,2020,롯데,"30,000",4.536
안치홍,2020,롯데,"29,000",1.536
노경은,2020,롯데,"20,000",1.705
허삼영,2020,롯데,"20,000",
진명호,2020,롯데,"12,500",-0.017
신본기,2020,롯데,"12,500",0.087
박세웅,2020,롯데,"11,000",2.024
김원중,2020,롯데,"10,000",1.614
박진형,2020,롯데,"9,000",0.382
구승민,2020,롯데,"8,000",1.940
박시영,2020,롯데,"7,900",-0.341
정훈,2020,롯데,"6,400",2.277
김유영,2020,롯데,"6,200",0.139
오현택,2020,롯데,"6,000",1.043
지시완,2020,롯데,"5,700",0.086
나경민,2020,롯데,"5,500",
김건국,2020,롯데,"5,400",0.703
강로한,2020,롯데,"5,300",-0.035
강동호,2020,롯데,"5,100",-0.019
장원삼,2020,롯데,"5,000",-0.423
송승준,2020,롯데,"5,000",0.103
이병규,2020,롯데,"5,000",0.806
김동한,2020,롯데,"5,000",-0.260
한동희,2020,롯데,"4,700",3.160
서준원,2020,롯데,"4,600",0.557
나종덕,2020,롯데,"4,300",
신동훈,2020,롯데,"4,100",
오윤석,2020,롯데,"4,000",0.946
김준태,2020,롯데,"3,800",0.813
최영환,2020,롯데,"3,400",-0.209
배성근,2020,롯데,"3,200",-0.155
김민수,2020,롯데,"3,000",0.069
이인복,2020,롯데,"3,000",0.972
김주현,2020,롯데,"3,000",
백어진,2020,롯데,"3,000",
김대우,2020,롯데,"2,900",1.151
신용수,2020,롯데,"2,900",0.070
최건,2020,롯데,"2,900",
김재유,2020,롯데,"2,900",0.352
정보근,2020,롯데,"2,900",-1.225
윤성빈,2020,롯데,"2,800",
최민재,2020,롯데,"2,800",
정태승,2020,롯데,"2,800",-0.153
박재민,2020,롯데,"2,700",
최준용,2020,롯데,"2,700",0.544
최하늘,2020,롯데,"2,700",
추재현,2020,롯데,"2,700",-0.273
박명현,2020,롯데,"2,700",-0.082
조현수,2020,롯데,"2,700",
김동규,2020,롯데,"2,700",
황성빈,2020,롯데,"2,700",
한승혁,2020,롯데,"2,700",0.099
김현,2020,롯데,"2,700",
박종무,2020,롯데,"2,700",
이승헌,2020,롯데,"2,700",0.052
홍민기,2020,롯데,"2,700",
신학진,2020,롯데,"2,700",
엄태호,2020,롯데,"2,700",
한지운,2020,롯데,0,
김건우,2020,롯데,0,
샘슨,2020,롯데,0,0.300
박한길,2020,롯데,0,
김상호,2020,롯데,0,
김민기,2020,롯데,0,
정도웅,2020,롯데,0,
김현종,2020,롯데,0,
롱,2020,롯데,0,
김대륙,2020,롯데,0,
차혜성,2020,롯데,0,
설재민,2020,롯데,0,
김남길,2020,롯데,0,
김태균,2020,한화,"100,000",-0.391
정우람,2020,한화,"80,000",1.229
호잉,2020,한화,"55,000",-0.702
이성열,2020,한화,"50,000",-1.018
이용규,2020,한화,"40,000",1.222
채드벨,2020,한화,"40,000",0.162
안영명,2020,한화,"35,000",0.289
송광민,2020,한화,"25,000",-0.001
최진행,2020,한화,"20,000",-0.302
송창식,2020,한화,"20,000",
최재훈,2020,한화,"20,000",2.791
손혁,2020,한화,"20,000",
윤규진,2020,한화,"20,000",-0.100
하주석,2020,한화,"14,000",0.441
이태양,2020,한화,"14,000",
신정락,2020,한화,"12,000",-0.166
정은원,2020,한화,"12,000",0.843
정진호,2020,한화,"11,300",0.475
장시환,2020,한화,"11,000",1.396
장민재,2020,한화,"11,000",-0.189
오선진,2020,한화,"10,500",-0.144
박상원,2020,한화,"9,000",0.759
임준섭,2020,한화,"8,800",-0.534
양성우,2020,한화,"8,500",-0.095
김문호,2020,한화,"8,000",-0.187
강경학,2020,한화,"7,800",0.299
김회성,2020,한화,"6,500",-0.154
김범수,2020,한화,"6,500",0.653
이해창,2020,한화,"5,500",0.358
최승준,2020,한화,"5,000",0.017
이현호,2020,한화,"4,900",0.024
김민하,2020,한화,"4,500",0.373
서균,2020,한화,"4,500",0.354
김민우,2020,한화,"4,200",2.313
장운호,2020,한화,"3,800",-0.414
장진혁,2020,한화,"3,800",-0.214
김종수,2020,한화,"3,800",0.315
김경태,2020,한화,"3,700",
김이환,2020,한화,"3,700",
박주홍,2020,한화,"3,500",-0.525
이시원,2020,한화,"3,300",-0.633
노시환,2020,한화,"3,300",0.798
송창현,2020,한화,"3,300",
김진영,2020,한화,"3,200",1.331
문동욱,2020,한화,"3,200",0.321
유장혁,2020,한화,"3,200",-0.290
박윤철,2020,한화,"3,200",
변우혁,2020,한화,"3,000",
김창혁,2020,한화,"3,000",
박한결,2020,한화,"3,000",-0.465
윤호솔,2020,한화,"2,900",-0.211
황영국,2020,한화,"2,900",-0.514
김진욱,2020,한화,"2,900",0.303
박상언,2020,한화,"2,800",-0.132
윤대경,2020,한화,"2,800",2.200
한승주,2020,한화,"2,700",-0.143
정이황,2020,한화,"2,700",
남지민,2020,한화,"2,700",
김현우,2020,한화,"2,700",
송윤준,2020,한화,"2,700",0.450
신지후,2020,한화,"2,700",
최준혁,2020,한화,0,
김관호,2020,한화,0,
최원호,2020,한화,0,
박재경,2020,한화,0,
조지훈,2020,한화,0,
김민석,2020,한화,0,
반즈,2020,한화,0,1.983
정문근,2020,한화,0,
김범준,2020,한화,0,
김현제,2020,한화,0,
김광명,2020,한화,0,
박병호,2020,넥센,"200,000",
브리검,2020,넥센,"80,000",
요키시,2020,넥센,"55,000",
이택근,2020,넥센,"50,000",
이정후,2020,넥센,"39,000",
최원태,2020,넥센,"37,000",
서건창,2020,넥센,"35,000",
김하성,2020,넥센,"32,000",
이지영,2020,넥센,"30,000",
김상수,2020,넥센,"30,000",
한현희,2020,넥센,"29,000",
박동원,2020,넥센,"22,500",
조상우,2020,넥센,"20,000",
오주원,2020,넥센,"20,000",
김혜성,2020,넥센,"10,000",
김성민,2020,넥센,"9,700",
양현,2020,넥센,"9,000",
임병욱,2020,넥센,"8,800",
이승호,2020,넥센,"8,500",
김태훈,2020,넥센,"8,000",
신재영,2020,넥센,"7,000",
윤영삼,2020,넥센,"6,000",
김규민,2020,넥센,"5,800",
이영준,2020,넥센,"5,500",
안우진,2020,넥센,"4,800",
박준태,2020,넥센,"4,500",
박정음,2020,넥센,"4,300",
문성현,2020,넥센,"4,200",
김선기,2020,넥센,"4,200",
박주현,2020,넥센,"4,000",
주효상,2020,넥센,"4,000",
김웅빈,2020,넥센,"3,700",
허정협,2020,넥센,"3,500",
김정후,2020,넥센,"3,500",
조성운,2020,넥센,"3,000",
차재용,2020,넥센,"2,900",
김은성,2020,넥센,"2,900",
전병우,2020,넥센,"2,900",
김재웅,2020,넥센,"2,700",
임지열,2020,넥센,"2,700",
윤정현,2020,넥센,"2,700",
김병휘,2020,넥센,"2,700",
조영건,2020,넥센,"2,700",
김신회,2020,넥센,"2,700",
김수환,2020,넥센,"2,700",
이찬석,2020,넥센,"2,700",
김주형,2020,넥센,"2,700",
양지율,2020,넥센,"2,700",
송우현,2020,넥센,"2,700",
박주홍,2020,넥센,"2,700",
박주성,2020,넥센,"2,700",
문찬종,2020,넥센,"2,700",
임규빈,2020,넥센,"2,700",
이종민,2020,넥센,"2,700",
김준연,2020,넥센,"2,400",
정현민,2020,넥센,0,
정동욱,2020,넥센,0,
신효승,2020,넥센,0,
정대현,2020,넥센,0,
러셀,2020,넥센,0,
이재승,2020,넥센,0,
모터,2020,넥센,0,
양의지,2020,NC,"200,000",6.325
루친스키,2020,NC,"100,000",5.595
알테어,2020,NC,"80,000",4.225
박석민,2020,NC,"70,000",4.057
박민우,2020,NC,"52,000",5.005
나성범,2020,NC,"50,000",5.158
모창민,2020,NC,"30,000",0.236
이재학,2020,NC,"27,500",-0.498
원종현,2020,NC,"26,000",1.092
이명기,2020,NC,"24,000",1.872
김태군,2020,NC,"20,000",0.566
구창모,2020,NC,"18,000",4.619
박진우,2020,NC,"16,000",0.129
김진성,2020,NC,"16,000",1.457
임창민,2020,NC,"16,000",-0.006
강윤구,2020,NC,"15,500",-0.065
노진혁,2020,NC,"14,000",3.243
권희동,2020,NC,"13,500",2.391
지석훈,2020,NC,"12,500",0.226
장현식,2020,NC,"11,000",
이상호,2020,NC,"10,000",-0.701
홍성민,2020,NC,"10,000",1.389
최성영,2020,NC,"9,500",-0.143
임정호,2020,NC,"9,200",0.641
김건태,2020,NC,"9,000",0.497
김태진,2020,NC,"9,000",
김준완,2020,NC,"8,000",0.281
이원재,2020,NC,"7,100",-0.057
김영규,2020,NC,"6,300",0.038
김찬형,2020,NC,"5,800",-0.485
정범모,2020,NC,"5,500",
김종민,2020,NC,"5,300",
강진성,2020,NC,"3,800",1.921
강동연,2020,NC,"3,400",0.057
윤수강,2020,NC,"3,200",-0.024
박대온,2020,NC,"3,000",
배민서,2020,NC,"3,000",-0.050
홍성무,2020,NC,"3,000",-0.525
서호철,2020,NC,"3,000",-0.193
최승민,2020,NC,"3,000",
전사민,2020,NC,"3,000",
오영수,2020,NC,"2,900",
김재균,2020,NC,"2,900",
신진호,2020,NC,"2,800",
이종준,2020,NC,"2,700",
한재환,2020,NC,"2,700",
임형원,2020,NC,"2,700",0.000
한건희,2020,NC,"2,700",
하준수,2020,NC,"2,700",
정구범,2020,NC,"2,700",
최정원,2020,NC,"2,700",0.282
최재익,2020,NC,"2,700",
이승헌,2020,NC,"2,700",-0.018
강태경,2020,NC,"2,700",
김태현,2020,NC,"2,700",-0.046
노상혁,2020,NC,"2,700",
노시훈,2020,NC,"2,700",
김태경,2020,NC,"2,700",0.068
김진호,2020,NC,"2,700",-0.241
김한별,2020,NC,"2,700",
박시원,2020,NC,"2,700",-0.024
신민혁,2020,NC,"2,700",0.055
박지한,2020,NC,"2,700",
소이현,2020,NC,"2,700",0.028
유영준,2020,NC,"2,700",-0.078
송명기,2020,NC,"2,700",2.311
안인산,2020,NC,"2,700",0.050
노학준,2020,NC,0,
박영빈,2020,NC,0,
라이트,2020,NC,0,2.011
문석종,2020,NC,0,
송동욱,2020,NC,0,
김준현,2020,NC,0,
황재균,2020,kt,"120,000",5.147
로하스,2020,kt,"100,000",7.954
쿠에바스,2020,kt,"60,000",2.638
유한준,2020,kt,"50,000",0.521
데스파이네,2020,kt,"45,000",3.209
박경수,2020,kt,"40,000",2.983
강백호,2020,kt,"21,000",5.015
이보근,2020,kt,"20,000",1.480
금민철,2020,kt,"15,000",-0.118
주권,2020,kt,"15,000",2.629
장성우,2020,kt,"13,500",2.183
심우준,2020,kt,"13,000",0.234
김재윤,2020,kt,"12,000",2.223
배제성,2020,kt,"11,000",2.652
이대은,2020,kt,"10,000",-0.246
전유수,2020,kt,"10,000",0.556
오태곤,2020,kt,"9,500",
김민혁,2020,kt,"9,000",-0.175
배장호,2020,kt,"8,000",
박승욱,2020,kt,"8,000",-0.070
정성곤,2020,kt,"7,500",
김성훈,2020,kt,"7,000",0.055
조용호,2020,kt,"7,000",1.839
이상화,2020,kt,"6,800",0.157
허도환,2020,kt,"6,500",0.141
김민수,2020,kt,"6,500",-0.663
백진우,2020,kt,"6,000",
배정대,2020,kt,"4,800",4.141
송민섭,2020,kt,"4,700",0.291
하준호,2020,kt,"4,500",-0.059
이창재,2020,kt,"4,200",-0.009
문상철,2020,kt,"4,000",0.535
강민국,2020,kt,"4,000",-0.822
유원상,2020,kt,"4,000",1.156
안승한,2020,kt,"3,700",
류희운,2020,kt,"3,500",-0.163
이종혁,2020,kt,"3,400",
김영환,2020,kt,"3,300",
이정현,2020,kt,"3,300",
안현준,2020,kt,"3,200",-0.143
박세진,2020,kt,"3,200",-0.152
이준수,2020,kt,"3,100",
조근종,2020,kt,"3,000",
김병희,2020,kt,"3,000",-0.085
조현우,2020,kt,"3,000",1.792
이강철,2020,kt,"3,000",
이선우,2020,kt,"2,900",-0.069
박민석,2020,kt,"2,900",
이상동,2020,kt,"2,900",-0.061
김태훈,2020,kt,"2,900",-0.080
전용주,2020,kt,"2,800",
조한욱,2020,kt,"2,800",
문상인,2020,kt,"2,800",-0.045
김성균,2020,kt,"2,700",
문상준,2020,kt,"2,700",
박규민,2020,kt,"2,700",
조병욱,2020,kt,"2,700",-0.260
지강혁,2020,kt,"2,700",
최태성,2020,kt,"2,700",
고영찬,2020,kt,"2,700",
고성민,2020,kt,"2,700",
한승지,2020,kt,"2,700",0.000
한지용,2020,kt,"2,700",
강현우,2020,kt,"2,700",-0.036
이강준,2020,kt,"2,700",0.030
천성호,2020,kt,"2,700",-0.394
윤강찬,2020,kt,"2,700",
윤종휘,2020,kt,"2,700",
이정훈,2020,kt,"2,700",
소형준,2020,kt,"2,700",2.371
윤준혁,2020,kt,"2,700",
한지용,2020,kt,0,
이구름,2020,kt,0,
한대겸,2020,kt,0,
이범정,2020,kt,0,
서경찬,2020,kt,0,
최지효,2020,kt,0,
여도건,2020,kt,0,
임지한,2020,kt,0,
박성현,2020,kt,0,
박준혁,2020,kt,0,-0.069
신용승,2020,kt,0,
이재근,2020,kt,0,
김민섭,2020,kt,0,
김경민,2020,kt,0,
이승주,2020,kt,0,
장현우,2020,kt,0,
